Genre,Sub-genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (Seconds)
Latin,Reggaeton,0.756,0.851,D,-3.33,Major,0.0674,0.0336,0,0.126,0.934,75.014,200.693
Latin,Reggaeton,0.783,0.84,C sharp/D flat,-3.416,Major,0.051,0.174,0,0.412,0.839,95.001,200.48
Latin,Reggaeton,0.655,0.797,D,-4.787,Major,0.153,0.198,0,0.067,0.839,177.928,229.36
Latin,Reggaeton,0.791,0.745,B,-3.695,Minor,0.0464,0.354,2.93e-5,0.104,0.82,94.014,188.56
Latin,Reggaeton,0.683,0.691,G sharp/A flat,-5.535,Major,0.0432,0.243,0,0.14,0.732,179.91,219.507
Latin,Reggaeton,0.814,0.813,D,-3.023,Minor,0.0561,0.03,9.33e-5,0.255,0.839,79.997,232.55
Latin,Reggaeton,0.743,0.855,F,-3.976,Minor,0.0436,0.141,0.0045,0.099,0.871,96.989,202.453
Latin,Reggaeton,0.766,0.756,F,-5.861,Major,0.132,0.213,0,0.349,0.716,94.027,230
Latin,Reggaeton,0.754,0.805,F sharp/G flat,-4.249,Major,0.0752,0.315,0,0.203,0.555,93.982,176.133
Latin,Reggaeton,0.761,0.838,E,-3.073,Minor,0.0502,0.4,0,0.176,0.71,93.974,222.56
Latin,Reggaeton,0.744,0.804,C sharp/D flat,-6.327,Major,0.0677,0.0231,0,0.0494,0.426,104.823,205.715
Latin,Reggaeton,0.783,0.738,B,-4.078,Major,0.0741,0.127,0,0.127,0.925,90.976,164.533
Latin,Reggaeton,0.681,0.788,C sharp/D flat,-4.323,Major,0.0785,0.0482,0,0.0753,0.839,170.019,220.117
Latin,Reggaeton,0.685,0.731,F,-5.119,Minor,0.093,0.204,0,0.0722,0.786,177.912,221.027
Latin,Reggaeton,0.742,0.858,A sharp/B flat,-4.946,Major,0.0483,0.0826,0,0.364,0.64,95.049,194.742
Latin,Reggaeton,0.646,0.865,F sharp/G flat,-4.215,Major,0.0983,0.269,4.16e-6,0.11,0.762,191.954,217.093
Latin,Reggaeton,0.733,0.897,C,-3.652,Major,0.0389,0.0391,0,0.117,0.649,96.006,173.8
Latin,Reggaeton,0.777,0.911,F sharp/G flat,-3.223,Minor,0.173,0.246,0,0.257,0.704,96.017,238.813
Latin,Reggaeton,0.728,0.812,G sharp/A flat,-3.017,Minor,0.0833,0.287,2.9e-6,0.13,0.418,130.029,228.96
Latin,Reggaeton,0.719,0.842,F sharp/G flat,-3.562,Minor,0.0383,0.132,0,0.105,0.534,90.017,228.139
Latin,Reggaeton,0.783,0.748,G sharp/A flat,-4.683,Major,0.0892,0.147,0,0.173,0.806,93.222,182.747
Latin,Reggaeton,0.595,0.773,A,-4.736,Minor,0.0549,0.0364,0.00108,0.334,0.711,180.073,173.628
Latin,Reggaeton,0.635,0.713,B,-6.909,Major,0.0937,0.228,0,0.0506,0.749,179.864,204.701
Latin,Reggaeton,0.653,0.816,D,-4.353,Major,0.167,0.228,0,0.0967,0.816,178.086,228.827
Latin,Reggaeton,0.903,0.675,B,-3.445,Minor,0.214,0.542,1.28e-5,0.0595,0.442,96.507,417.92
Latin,Reggaeton,0.744,0.859,B,-3.166,Major,0.0795,0.0256,6.27e-5,0.0881,0.787,91.977,232.787
Latin,Reggaeton,0.788,0.771,E,-3.206,Minor,0.0563,0.291,5.62e-5,0.172,0.701,99.038,207.853
Latin,Reggaeton,0.777,0.779,C,-4.449,Minor,0.0972,0.0543,0,0.636,0.768,94.023,221.653
Latin,Reggaeton,0.722,0.738,A,-6.073,Minor,0.247,0.328,1.47e-5,0.198,0.748,198.075,184.72
Latin,Reggaeton,0.74,0.74,F,-3.647,Minor,0.0686,0.205,0,0.107,0.717,93.95,219.6
Latin,Reggaeton,0.766,0.827,C,-3.332,Major,0.0538,0.148,0,0.0518,0.831,91.03,238.16
Latin,Reggaeton,0.747,0.7,C,-4.669,Major,0.341,0.136,1.67e-4,0.11,0.62,176.036,225.933
Latin,Reggaeton,0.816,0.754,B,-2.75,Minor,0.111,0.0361,0,0.217,0.533,99.966,158.4
Latin,Reggaeton,0.688,0.62,B,-8.029,Minor,0.22,0.753,5.27e-6,0.158,0.727,170.018,360.96
Latin,Reggaeton,0.678,0.806,C sharp/D flat,-3.334,Major,0.0648,0.0464,0,0.0673,0.614,183.984,227.48
Latin,Reggaeton,0.834,0.808,B,-2.597,Major,0.0542,0.0569,5.2e-4,0.222,0.829,104.026,198.453
Latin,Reggaeton,0.747,0.825,F sharp/G flat,-2.903,Major,0.0566,0.0487,0,0.107,0.866,94.006,219.773
Latin,Reggaeton,0.702,0.914,G,-2.934,Minor,0.0376,0.153,0,0.0625,0.563,96.991,190.916
Latin,Reggaeton,0.837,0.784,G,-4.531,Minor,0.101,0.175,0,0.0897,0.748,94.036,217.653
Latin,Reggaeton,0.618,0.795,D,-1.8,Major,0.113,0.0655,0,0.309,0.76,185.901,206.279
Latin,Reggaeton,0.745,0.881,C,-2.587,Major,0.0506,0.255,0,0.25,0.961,157.985,147.493
Latin,Reggaeton,0.708,0.761,C,-3.02,Major,0.093,0.0105,8.51e-6,0.0462,0.71,188.124,180.48
Latin,Reggaeton,0.731,0.763,C,-3.6,Major,0.0433,0.382,7.07e-6,0.0754,0.865,154.111,164.191
Latin,Reggaeton,0.709,0.771,G,-4.598,Major,0.166,0.146,3.29e-6,0.249,0.709,174.006,204.453
Latin,Reggaeton,0.736,0.588,G,-4.619,Major,0.345,0.274,0,0.105,0.364,171.954,181.845
Latin,Reggaeton,0.733,0.782,A,-4.788,Major,0.0386,0.156,0,0.286,0.634,93.021,223.587
Latin,Reggaeton,0.864,0.751,C sharp/D flat,-4.502,Minor,0.14,0.0604,0,0.0817,0.867,112.008,197.107
Latin,Reggaeton,0.759,0.54,A,-6.039,Minor,0.0287,0.037,0,0.0945,0.75,116.947,190.96
Latin,Reggaeton,0.798,0.746,C sharp/D flat,-4.16,Major,0.101,0.137,1.54e-5,0.0478,0.541,100.036,177.369
Latin,Reggaeton,0.728,0.767,F,-3.806,Minor,0.0871,0.0253,0,0.171,0.565,176.148,174.545
Latin,Reggaeton,0.979,0.923,D sharp/E flat,-4.101,Major,0.0759,0.0364,0.157,0.0735,0.253,128.029,240.019
Latin,Reggaeton,0.816,0.777,G sharp/A flat,-4.405,Major,0.0559,0.238,4.08e-6,0.0642,0.705,94.996,185.387
Latin,Reggaeton,0.749,0.772,F,-5.13,Major,0.0667,0.535,1.32e-6,0.0803,0.806,173.737,215.375
Latin,Reggaeton,0.708,0.777,D sharp/E flat,-4.822,Minor,0.0434,0.2,0,0.184,0.775,100.002,231.644
Latin,Reggaeton,0.765,0.721,C,-5.166,Major,0.0917,0.0278,0,0.12,0.691,105.992,159.248
Latin,Reggaeton,0.682,0.669,D,-7.15,Major,0.0951,0.105,0,0.071,0.889,79.929,177.208
Latin,Reggaeton,0.789,0.787,G sharp/A flat,-3.931,Major,0.0838,0.0951,0,0.187,0.575,90.038,158.12
Latin,Reggaeton,0.798,0.675,F sharp/G flat,-5.041,Major,0.0442,0.0912,0,0.0894,0.842,101.956,219.947
Latin,Reggaeton,0.685,0.939,C sharp/D flat,-3.981,Major,0.0408,0.0367,0,0.288,0.778,92.023,180.429
Latin,Reggaeton,0.824,0.592,F sharp/G flat,-6.4,Minor,0.0969,0.693,1.58e-4,0.178,0.54,98.074,209.755
Latin,Reggaeton,0.741,0.94,C sharp/D flat,-2.068,Major,0.101,0.169,0,0.0542,0.702,93.994,181.433
Latin,Reggaeton,0.794,0.793,B,-4.521,Minor,0.0842,0.0125,0,0.0952,0.677,123.941,183.29
Latin,Reggaeton,0.764,0.32,B,-7.209,Major,0.0546,0.837,0,0.0822,0.575,91.019,189.486
Latin,Reggaeton,0.772,0.732,A,-3.713,Minor,0.213,0.307,5.14e-6,0.106,0.295,100.048,254.383
Latin,Reggaeton,0.775,0.679,B,-4.985,Major,0.0465,0.147,0,0.155,0.674,91,229.387
Latin,Reggaeton,0.639,0.869,B,-4.024,Major,0.147,0.27,0,0.0802,0.767,169.801,307.91
Latin,Reggaeton,0.73,0.769,D,-4.936,Major,0.178,0.244,2.06e-5,0.136,0.594,181.931,198.72
Latin,Reggaeton,0.786,0.65,E,-6.839,Major,0.109,0.363,8.17e-5,0.122,0.712,92.975,129.04
Latin,Reggaeton,0.744,0.804,C sharp/D flat,-6.327,Major,0.0677,0.0231,0,0.0494,0.426,104.823,205.715
Latin,Reggaeton,0.832,0.772,A sharp/B flat,-5.429,Major,0.1,0.0559,4.86e-4,0.44,0.704,96.016,209.453
Latin,Reggaeton,0.909,0.493,D sharp/E flat,-6.688,Major,0.0735,0.128,1.47e-4,0.127,0.844,94.016,197.12
Latin,Reggaeton,0.835,0.703,A sharp/B flat,-4.177,Minor,0.231,0.56,0,0.144,0.502,94.211,187.255
Latin,Reggaeton,0.739,0.821,C sharp/D flat,-4.233,Major,0.0852,0.222,9.6e-6,0.311,0.693,171.077,188.08
Latin,Reggaeton,0.857,0.772,A sharp/B flat,-4.736,Minor,0.194,0.187,0.00181,0.0851,0.589,94.028,164.765
Latin,Reggaeton,0.798,0.809,F,-6.152,Major,0.0839,0.0317,0,0.214,0.471,90.006,206.92
Latin,Reggaeton,0.637,0.513,B,-6.846,Minor,0.283,0.3,5.71e-4,0.0981,0.27,196.088,231.909
Latin,Reggaeton,0.685,0.859,F,-2.595,Minor,0.0553,0.116,0,0.317,0.891,176.018,204.52
Latin,Reggaeton,0.775,0.867,F,-1.582,Minor,0.0414,0.0132,0.00684,0.278,0.869,96.038,265.747
Latin,Reggaeton,0.702,0.84,C,-3.547,Major,0.0879,0.0112,0,0.119,0.624,101.99,183.573
Latin,Reggaeton,0.817,0.869,F sharp/G flat,-4.791,Major,0.18,0.163,0.00226,0.0497,0.561,96.029,207.2
Latin,Reggaeton,0.695,0.856,C,-4.446,Major,0.0547,0.174,0,0.116,0.728,91.911,195.813
Latin,Reggaeton,0.776,0.735,G,-5.34,Minor,0.0502,0.139,0,0.0693,0.663,93.017,188.472
Latin,Reggaeton,0.608,0.753,C,-4.748,Minor,0.368,0.103,0,0.0996,0.482,97.626,200.987
Latin,Reggaeton,0.663,0.92,B,-4.07,Minor,0.226,0.00431,1.69e-5,0.101,0.533,99.935,259.196
Latin,Reggaeton,0.803,0.705,A sharp/B flat,-5.316,Major,0.0624,0.107,3.6e-6,0.147,0.49,90.995,174.2
Latin,Reggaeton,0.75,0.76,C sharp/D flat,-4.836,Major,0.198,0.187,0,0.0548,0.893,183.817,195.213
Latin,Reggaeton,0.889,0.853,A,-4.26,Major,0.241,0.154,1.07e-4,0.205,0.922,93.022,201.28
Latin,Reggaeton,0.793,0.853,C sharp/D flat,-3.655,Major,0.0477,0.0937,0,0.085,0.906,164.022,240.32
Latin,Reggaeton,0.827,0.78,B,-3.315,Minor,0.133,0.0435,0,0.133,0.658,80.015,172.749
Latin,Reggaeton,0.679,0.713,G sharp/A flat,-6.625,Major,0.0499,0.0226,0.17,0.239,0.882,173.995,201.947
Latin,Reggaeton,0.786,0.764,B,-2.935,Major,0.0798,0.122,0,0.102,0.913,90.979,163.88
Latin,Reggaeton,0.74,0.65,G sharp/A flat,-5.849,Minor,0.136,0.0585,0,0.0793,0.808,172.081,269.24
Latin,Reggaeton,0.687,0.778,C sharp/D flat,-6.623,Minor,0.101,0.209,0,0.117,0.865,172.047,240.733
Latin,Reggaeton,0.813,0.876,C sharp/D flat,-4.278,Minor,0.172,0.182,0,0.394,0.746,94.987,210.773
Latin,Reggaeton,0.841,0.694,G,-5.114,Minor,0.0937,0.0759,0,0.102,0.83,90.034,186.976
Latin,Reggaeton,0.759,0.812,C sharp/D flat,-3.95,Major,0.0593,0.122,4.51e-5,0.192,0.661,88.995,211.627
Latin,Reggaeton,0.775,0.679,E,-4.985,Minor,0.135,0.18,7.26e-5,0.068,0.619,166.008,193.456
Latin,Reggaeton,0.702,0.73,C,-5.173,Minor,0.099,0.425,1.25e-6,0.148,0.879,173.967,206.693
Latin,Reggaeton,0.755,0.72,C sharp/D flat,-4.215,Minor,0.0826,0.348,0,0.168,0.713,175.93,187.493
Latin,Reggaeton,0.878,0.555,C sharp/D flat,-7.639,Minor,0.202,0.138,1.34e-6,0.151,0.751,88.029,190.909
Latin,Reggaeton,0.745,0.921,C,-2.674,Major,0.082,0.0897,0,0.178,0.651,92.973,223.613
Latin,Reggaeton,0.717,0.788,G sharp/A flat,-3.621,Minor,0.0972,0.178,1.31e-4,0.105,0.888,173.934,226.84
Latin,Reggaeton,0.696,0.876,B,-4.104,Minor,0.0801,0.0506,0,0.0687,0.669,169.027,211.813
Latin,Reggaeton,0.855,0.664,A,-7.11,Minor,0.0607,0.165,3.97e-5,0.0937,0.626,98.015,226.8
Latin,Reggaeton,0.77,0.612,A,-7.755,Minor,0.086,0.0789,0,0.153,0.63,90.02,212.161
Latin,Reggaeton,0.798,0.818,F sharp/G flat,-4.628,Major,0.0801,0.113,0.00315,0.0942,0.951,176,236.493
Latin,Reggaeton,0.788,0.477,E,-7.348,Major,0.0434,0.549,0,0.349,0.86,94.983,213.027
Latin,Reggaeton,0.637,0.679,F sharp/G flat,-4.423,Minor,0.151,0.0509,0,0.0685,0.621,87.372,269.663
Latin,Reggaeton,0.802,0.814,A sharp/B flat,-4.087,Major,0.0647,0.331,0,0.184,0.586,95.009,220.747
Latin,Reggaeton,0.797,0.828,C,-3.972,Major,0.115,0.289,0,0.434,0.572,79.992,243.387
Latin,Reggaeton,0.743,0.773,A,-4.787,Major,0.109,0.202,0,0.0896,0.794,88.95,233.667
Latin,Reggaeton,0.691,0.69,A,-5.805,Minor,0.0482,0.216,0,0.291,0.886,171.967,208.274
Latin,Reggaeton,0.763,0.753,D,-4.554,Major,0.152,0.218,0,0.0691,0.641,183.938,236.707
Latin,Reggaeton,0.689,0.675,C,-4.281,Major,0.32,0.531,3.17e-6,0.115,0.604,180.065,205.6
Latin,Reggaeton,0.701,0.772,G sharp/A flat,-5.458,Major,0.184,0.0515,1.1e-6,0.0959,0.801,187.971,226.947
Latin,Reggaeton,0.884,0.348,C,-9.248,Major,0.145,0.384,9.92e-6,0.0973,0.563,90.023,228.04
Latin,Reggaeton,0.773,0.757,C sharp/D flat,-4.959,Major,0.0526,0.0864,3.73e-6,0.0727,0.858,88.006,226.52
Latin,Reggaeton,0.766,0.863,G,-3.83,Major,0.0801,0.162,0,0.316,0.818,97.966,262.25
Latin,Reggaeton,0.769,0.759,F sharp/G flat,-4.393,Minor,0.051,0.0545,6.28e-4,0.101,0.68,105.993,202.347
Latin,Reggaeton,0.857,0.801,C,-6.499,Major,0.0618,0.332,1.2e-6,0.0789,0.753,96.009,192.6
Latin,Reggaeton,0.771,0.941,F,-4.052,Major,0.0584,0.0423,0,0.158,0.631,98.996,196.933
Latin,Reggaeton,0.825,0.852,F sharp/G flat,-6.471,Minor,0.0789,0.0282,2.64e-4,0.13,0.813,95.028,214.354
Latin,Reggaeton,0.858,0.656,F sharp/G flat,-4.96,Minor,0.358,0.114,0,0.141,0.969,59.972,219.08
Latin,Reggaeton,0.754,0.805,B,-5.974,Minor,0.0416,0.0471,1.6e-5,0.0715,0.475,88.032,186.853
Latin,Reggaeton,0.836,0.961,G,-2.679,Minor,0.0635,0.194,0,0.074,0.76,109.957,170.006
Latin,Reggaeton,0.759,0.9,D,-4.766,Minor,0.0643,0.0804,0,0.224,0.76,100.021,209.493
Latin,Reggaeton,0.842,0.893,A,-4.277,Major,0.0462,0.104,0,0.289,0.713,121.035,193.627
Latin,Reggaeton,0.806,0.804,F sharp/G flat,-4.84,Minor,0.146,0.0615,0,0.115,0.766,88.018,190.311
Latin,Reggaeton,0.692,0.852,C,-4.587,Major,0.0686,0.0093,3.5e-4,0.0225,0.895,128.026,234
Latin,Reggaeton,0.73,0.732,E,-5.167,Minor,0.051,0.0427,2.22e-6,0.262,0.974,129.974,180.453
Latin,Reggaeton,0.887,0.87,D,-5.267,Major,0.119,0.0145,0,0.015,0.838,126.047,190.56
Latin,Reggaeton,0.866,0.685,A sharp/B flat,-6.368,Major,0.109,0.126,0,0.237,0.743,95.032,227.56
Latin,Reggaeton,0.442,0.884,F,-5.782,Major,0.0641,0.0458,0,0.0827,0.813,125.031,292.16
Latin,Reggaeton,0.817,0.853,E,-5.915,Major,0.12,0.00868,0,0.35,0.605,126.951,210
Latin,Reggaeton,0.698,0.91,E,-4.407,Minor,0.0351,0.211,3.46e-6,0.156,0.772,97.985,239.92
Latin,Reggaeton,0.761,0.893,A sharp/B flat,-3.913,Minor,0.0665,0.0755,6.22e-5,0.321,0.954,108.009,218.227
Latin,Reggaeton,0.76,0.893,A sharp/B flat,-3.913,Minor,0.0639,0.0758,8.21e-5,0.321,0.948,107.994,218.507
Latin,Reggaeton,0.715,0.964,C sharp/D flat,-3.176,Minor,0.162,0.0985,0,0.291,0.535,91.975,304.747
Latin,Reggaeton,0.674,0.924,A,-4.879,Major,0.114,0.287,0,0.256,0.644,120.069,217.48
Latin,Reggaeton,0.817,0.627,C sharp/D flat,-12.42,Minor,0.0567,0.17,0.0288,0.0677,0.932,119.953,210
Latin,Reggaeton,0.797,0.88,F,-4.89,Minor,0.0425,0.122,0,0.0859,0.664,116.969,262.107
Latin,Reggaeton,0.752,0.855,G sharp/A flat,-3.149,Major,0.147,0.461,0,0.351,0.971,84.924,186.361
Latin,Reggaeton,0.689,0.872,G,-2.116,Major,0.243,0.00661,1.96e-4,0.136,0.687,183.942,194.013
Latin,Reggaeton,0.677,0.682,A,-6.879,Major,0.0361,0.0405,0,0.0351,0.875,106.279,192.107
Latin,Reggaeton,0.766,0.86,C sharp/D flat,-3.027,Major,0.293,0.135,0,0.314,0.91,96.762,208.84
Latin,Reggaeton,0.757,0.836,A sharp/B flat,-4.435,Major,0.0749,0.171,0,0.573,0.87,93.969,183.32
Latin,Reggaeton,0.792,0.816,D sharp/E flat,-4.751,Major,0.254,0.51,0,0.356,0.809,96.038,232.493
Latin,Reggaeton,0.871,0.739,B,-6.956,Major,0.0617,0.0314,3.45e-5,0.124,0.303,115.059,313.728
Latin,Reggaeton,0.809,0.883,G sharp/A flat,-2.965,Major,0.0689,0.238,0.00234,0.0625,0.918,124.096,266.307
Latin,Reggaeton,0.774,0.654,C sharp/D flat,-6.932,Major,0.234,0.192,0,0.303,0.846,166.001,477.675
Latin,Reggaeton,0.796,0.683,A sharp/B flat,-2.754,Minor,0.15,0.108,0,0.107,0.353,140.108,207.731
Latin,Reggaeton,0.702,0.669,F,-5.103,Major,0.368,0.284,0,0.33,0.638,169.914,229.947
Latin,Reggaeton,0.565,0.629,G,-5.516,Major,0.0595,0.37,0,0.217,0.344,167.961,215.133
Latin,Reggaeton,0.786,0.787,C sharp/D flat,-5.332,Major,0.037,0.322,0,0.124,0.479,95.008,204.632
Latin,Reggaeton,0.727,0.659,C sharp/D flat,-5.02,Major,0.102,0.335,2.12e-6,0.0833,0.693,179.961,217.834
Latin,Reggaeton,0.774,0.625,F sharp/G flat,-4.703,Major,0.222,0.351,8.18e-6,0.0721,0.446,174.117,221.067
Latin,Reggaeton,0.656,0.662,C sharp/D flat,-1.387,Major,0.191,0.149,8e-6,0.16,0.573,189.983,307.435
Latin,Reggaeton,0.685,0.515,C sharp/D flat,-5.662,Minor,0.241,0.62,6.44e-5,0.107,0.664,86.492,201.813
Latin,Reggaeton,0.629,0.586,A,-4.219,Minor,0.242,0.585,0,0.065,0.361,171.649,193.307
Latin,Reggaeton,0.447,0.625,D sharp/E flat,-8.053,Major,0.333,0.902,0,0.108,0.864,85.129,149.547
Latin,Reggaeton,0.726,0.684,G,-5.026,Major,0.128,0.262,5.79e-5,0.282,0.567,98.172,245.987
Latin,Reggaeton,0.809,0.866,F sharp/G flat,-4.674,Major,0.127,0.539,2.79e-4,0.0973,0.603,95.067,154.105
Latin,Reggaeton,0.827,0.593,F,-6.747,Minor,0.114,0.794,2.17e-6,0.0612,0.514,91.052,193.88
Latin,Reggaeton,0.856,0.523,F sharp/G flat,-7.5,Minor,0.419,0.228,0,0.0895,0.378,89.912,194.7
Latin,Reggaeton,0.925,0.752,F sharp/G flat,-4.523,Minor,0.153,0.0149,0,0.0706,0.743,96.966,184.733
Latin,Reggaeton,0.83,0.62,F sharp/G flat,-4.241,Major,0.0481,0.226,6.56e-4,0.0775,0.827,92.047,193.444
Latin,Reggaeton,0.801,0.688,A sharp/B flat,-4.276,Major,0.107,0.163,0,0.131,0.426,100.045,193.776
Latin,Reggaeton,0.799,0.69,G,-7.252,Major,0.1,0.282,0.001,0.143,0.682,106.034,352.442
Latin,Reggaeton,0.752,0.698,B,-5.775,Major,0.211,0.263,0,0.189,0.587,173.974,192.333
Latin,Reggaeton,0.611,0.791,C sharp/D flat,-3.558,Major,0.173,0.19,3.02e-6,0.12,0.658,192.07,245
Latin,Reggaeton,0.812,0.636,A,-7.3,Major,0.0629,0.0747,1.17e-5,0.192,0.477,97.99,399.817
Latin,Reggaeton,0.857,0.481,A sharp/B flat,-7.919,Minor,0.151,0.222,0.0049,0.161,0.609,101.014,227.541
Latin,Reggaeton,0.702,0.788,A,-4.433,Minor,0.0748,0.244,0,0.104,0.53,100.023,188.7
Latin,Reggaeton,0.866,0.438,C sharp/D flat,-11.24,Major,0.456,0.126,7.07e-5,0.131,0.669,99.978,240
Latin,Reggaeton,0.874,0.521,B,-8.727,Minor,0.215,0.335,1.19e-6,0.0976,0.421,98.006,171.844
Latin,Reggaeton,0.84,0.453,A,-8.011,Major,0.086,0.736,0.0125,0.105,0.633,160.029,159
Latin,Reggaeton,0.656,0.671,G,-7.15,Minor,0.386,0.376,0,0.302,0.682,175.777,217.499
Latin,Reggaeton,0.585,0.746,B,-5.108,Minor,0.309,0.089,0,0.0697,0.459,177.738,185.002
Latin,Reggaeton,0.81,0.631,E,-6.541,Minor,0.0938,0.144,1.32e-6,0.451,0.573,154.976,512.093
Latin,Reggaeton,0.715,0.703,B,-7.627,Minor,0.36,0.393,1.17e-6,0.111,0.461,193.808,183.091
Latin,Reggaeton,0.741,0.615,C sharp/D flat,-5.346,Major,0.153,0.114,0,0.0889,0.609,179.801,200
Latin,Reggaeton,0.893,0.665,G sharp/A flat,-5.522,Major,0.176,0.237,7.9e-6,0.0793,0.657,100.017,252.542
Latin,Reggaeton,0.706,0.543,C,-5.338,Minor,0.352,0.728,0,0.112,0.502,180.03,186.667
Latin,Reggaeton,0.702,0.633,B,-7.417,Minor,0.329,0.763,0,0.0729,0.713,176.135,291.818
Latin,Reggaeton,0.786,0.767,C sharp/D flat,-3.983,Major,0.0364,0.291,8.99e-5,0.124,0.771,105.022,227.027
Latin,Reggaeton,0.733,0.575,D,-5.392,Major,0.284,0.116,0,0.0397,0.461,93.766,209.505
Latin,Reggaeton,0.849,0.463,G,-4.414,Minor,0.296,0.344,5.98e-5,0.23,0.572,171.936,202.653
Latin,Reggaeton,0.903,0.844,D,-2.291,Major,0.283,0.0308,1.14e-5,0.0834,0.91,109.968,156.97
Latin,Reggaeton,0.774,0.545,A sharp/B flat,-9.58,Major,0.145,0.707,0.0148,0.147,0.124,92.037,263.871
Latin,Reggaeton,0.715,0.718,G sharp/A flat,-6.794,Minor,0.225,0.33,0.0033,0.0752,0.73,96.061,196.935
Latin,Reggaeton,0.787,0.646,F,-5.502,Major,0.0554,0.0988,0,0.083,0.601,90.036,186.96
Latin,Reggaeton,0.776,0.769,A,-4.543,Minor,0.0761,0.202,0,0.335,0.721,175.999,223.004
Latin,Reggaeton,0.803,0.823,C sharp/D flat,-3.084,Major,0.0427,0.0246,1.16e-6,0.294,0.928,92.997,187.347
Latin,Reggaeton,0.773,0.755,A,-7.867,Minor,0.135,0.281,2.07e-5,0.0941,0.603,88.018,303.907
Latin,Reggaeton,0.747,0.53,C sharp/D flat,-9.444,Minor,0.192,0.0261,3.47e-5,0.148,0.848,75.087,174.067
Latin,Reggaeton,0.771,0.574,F sharp/G flat,-11.093,Minor,0.062,0.104,6.41e-4,0.107,0.574,90.025,204.027
Latin,Reggaeton,0.793,0.812,A,-3.992,Minor,0.125,0.295,0,0.389,0.6,79.989,243.387
Latin,Reggaeton,0.775,0.786,C sharp/D flat,-4.59,Minor,0.0503,0.0419,4.13e-4,0.0875,0.19,114.996,180.387
Latin,Reggaeton,0.744,0.88,E,-6.314,Minor,0.117,0.0817,0,0.101,0.566,97.017,218.413
Latin,Reggaeton,0.646,0.81,D,-6.482,Major,0.141,0.0959,2.68e-5,0.266,0.361,95.985,264.68
Latin,Reggaeton,0.822,0.776,B,-5.524,Minor,0.108,0.104,0,0.443,0.705,96.01,206.947
Latin,Reggaeton,0.859,0.895,C,-3.899,Major,0.0984,0.245,3.84e-6,0.162,0.832,100.001,202.633
Latin,Reggaeton,0.819,0.897,A,-3.633,Minor,0.0484,0.117,4.75e-6,0.311,0.805,116.018,264.307
Latin,Reggaeton,0.709,0.796,C sharp/D flat,-5.738,Major,0.0431,0.0158,0,0.383,0.432,109.948,257.573
Latin,Reggaeton,0.845,0.907,F sharp/G flat,-3.678,Minor,0.0578,0.144,9.85e-6,0.146,0.852,95.021,171.493
Latin,Reggaeton,0.795,0.744,E,-6.086,Minor,0.11,0.211,0,0.475,0.522,90.009,235.707
Latin,Reggaeton,0.741,0.867,F sharp/G flat,-5.138,Major,0.0334,4.43e-4,5.6e-6,0.449,0.561,112.011,233.987
Latin,Reggaeton,0.617,0.66,G sharp/A flat,-7.192,Major,0.171,0.0303,0,0.102,0.895,214.017,186.987
Latin,Reggaeton,0.743,0.821,D sharp/E flat,-6.047,Minor,0.06,0.423,0,0.325,0.828,82.061,218
Latin,Reggaeton,0.704,0.903,A,-5.329,Minor,0.0758,0.197,0,0.142,0.879,160.027,231.967
Latin,Reggaeton,0.771,0.671,A,-5.731,Major,0.074,0.322,0,0.0444,0.909,89.999,186.373
Latin,Reggaeton,0.883,0.722,E,-5.862,Minor,0.0844,0.104,0.0127,0.043,0.964,110,317.28
Latin,Reggaeton,0.783,0.87,G sharp/A flat,-4.657,Minor,0.0485,0.185,0,0.393,0.692,114.012,242.733
Latin,Reggaeton,0.794,0.708,F,-7.053,Major,0.0492,0.36,1.79e-5,0.322,0.613,94.004,218.387
Latin,Reggaeton,0.881,0.639,C sharp/D flat,-6.682,Major,0.101,0.0708,3.33e-6,0.0547,0.706,107.013,234.907
Latin,Reggaeton,0.854,0.846,C,-6.641,Major,0.146,0.158,2.55e-5,0.0525,0.805,98.004,208.733
Latin,Reggaeton,0.816,0.757,A sharp/B flat,-6.147,Minor,0.0381,0.377,5.68e-6,0.143,0.74,104.985,213.013
Latin,Reggaeton,0.627,0.768,B,-5.296,Minor,0.0325,0.00291,0,0.0598,0.237,127.953,274.947
Latin,Reggaeton,0.721,0.82,A sharp/B flat,-4.568,Major,0.344,0.41,0,0.111,0.751,169.951,217.836
Latin,Reggaeton,0.884,0.648,C sharp/D flat,-6.685,Major,0.0686,0.0668,1.45e-6,0.0462,0.745,107.014,237.213
Latin,Reggaeton,0.801,0.839,C sharp/D flat,-3.267,Minor,0.24,0.0206,7.65e-5,0.0946,0.792,170.011,229.027
Latin,Reggaeton,0.815,0.768,F sharp/G flat,-6.276,Minor,0.171,0.217,1.69e-6,0.0632,0.667,93.971,196.573
Latin,Reggaeton,0.551,0.754,C,-4.868,Major,0.11,0.313,0,0.11,0.705,92.004,247.333
Latin,Reggaeton,0.769,0.695,F sharp/G flat,-7.043,Minor,0.0663,0.0143,0,0.0796,0.471,124.936,187.893
Latin,Reggaeton,0.829,0.414,D,-17.166,Minor,0.0717,0.51,0.00506,0.0889,0.917,95.047,242.173
