"Genre","SubGenre","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Duration"
"Rock","Permanent Wave",0.509,0.0167,"A",-24.639,"Major",0.115,0.979,2.72e-05,0.387,0.229,207.97,175.961
"EDM","Pop EDM",0.794,0.793,"B",-4.521,"Minor",0.0842,0.0125,0,0.0952,0.677,123.941,183.29
"Pop","Post-Teen Pop",0.274,0.949,"B",-8.642,"Major",0.0896,0.0214,0.00778,0.218,0.497,100.346,406.307
"Pop","Dance Pop",0.765,0.906,"Gsharp/Aflat",-2.097,"Minor",0.0965,0.125,0,0.423,0.95,96.071,184.558
"R&B","Urban Contemporary",0.542,0.721,"Csharp/Dflat",-5.136,"Minor",0.0625,0.147,0,0.348,0.623,149.831,231.36
"Rap","Hip-Hop",0.752,0.461,"G",-9.808,"Minor",0.0841,0.311,0.904,0.116,0.506,160.152,165.79
"EDM","Big Room",0.549,0.832,"C",-3.424,"Minor",0.0964,0.162,0,0.117,0.19,168.025,189.107
"EDM","Big Room",0.689,0.991,"G",-4.446,"Minor",0.0888,0.00278,0.554,0.228,0.476,140.023,188.571
"R&B","Neo Soul",0.504,0.494,"F",-7.623,"Minor",0.284,0.402,1.62e-06,0.367,0.425,69.32,229.773
"Latin","Latin Pop",0.222,0.394,"C",-6.417,"Major",0.0334,0.62,0,0.0969,0.298,76.838,268.581
"Pop","Dance Pop",0.567,0.946,"F",-2.245,"Minor",0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208.367
"R&B","Neo Soul",0.61,0.382,"F",-9.591,"Minor",0.196,0.161,0.000101,0.126,0.59,74.084,168.213
"R&B","Urban Contemporary",0.513,0.131,"C",-12.787,"Major",0.467,0.983,0.00414,0.12,0.814,105.808,66.786
"R&B","Neo Soul",0.595,0.539,"Csharp/Dflat",-7.791,"Major",0.38,0.147,2.29e-06,0.168,0.71,81.996,185.714
"Pop","Electropop",0.892,0.507,"C",-8.282,"Major",0.378,0.704,3.14e-05,0.109,0.695,143.96,158.587
"Rap","Southern Hip-Hop",0.547,0.765,"Fsharp/Gflat",-5.795,"Minor",0.519,0.0128,0,0.212,0.417,79.253,306.307
"Pop","Post-Teen Pop",0.65,0.736,"Fsharp/Gflat",-5.84,"Minor",0.229,0.0513,0,0.235,0.612,159.174,226.16
"Rock","Hard Rock",0.554,0.994,"B",-1.554,"Minor",0.165,0.0027,0,0.137,0.221,100.021,237.558
"R&B","Neo Soul",0.868,0.553,"G",-8.789,"Minor",0.107,0.191,0.00121,0.0856,0.49,123.999,208.168
"Latin","Reggaeton",0.749,0.772,"F",-5.13,"Major",0.0667,0.535,1.32e-06,0.0803,0.806,173.737,215.375
"Rap","Trap",0.762,0.709,"B",-5.333,"Major",0.337,0.141,0,0.0798,0.537,174.041,167.52
"Rock","Classic Rock",0.646,0.531,"G",-10.785,"Major",0.0671,0.528,0.0133,0.0836,0.655,172.02,209.867
"Rock","Hard Rock",0.585,0.887,"Dsharp/Eflat",-5.086,"Minor",0.0362,0.000376,0.0518,0.132,0.711,118.035,304.88
"EDM","Electro House",0.656,0.885,"C",-4.99,"Major",0.0864,0.00178,0.743,0.0966,0.508,127.997,247
"Rock","Classic Rock",0.707,0.405,"C",-9.044,"Major",0.0261,0.327,0,0.144,0.518,106.638,256.533
"Pop","Dance Pop",0.673,0.885,"B",-3.574,"Minor",0.0569,0.143,0,0.184,0.704,121.082,174.545
"Rap","Hip-Hop",0.649,0.473,"Csharp/Dflat",-9.827,"Minor",0.12,0.862,0.35,0.101,0.779,172.026,160.044
"Rock","Album Rock",0.271,0.823,"D",-9.629,"Major",0.0928,0.405,0.00744,0.55,0.255,108.592,248.453
"EDM","Big Room",0.676,0.367,"F",-15.681,"Minor",0.0328,0.169,0.000569,0.127,0.259,119.968,165.777
"R&B","Hip-Pop",0.861,0.45,"Csharp/Dflat",-13.399,"Major",0.0752,0.00732,3.25e-06,0.177,0.336,96.978,169.458
"Pop","Dance Pop",0.704,0.482,"F",-10.661,"Minor",0.0475,0.0302,9.13e-05,0.173,0.284,109.988,169.796
"Pop","Post-Teen Pop",0.522,0.758,"D",-4.927,"Major",0.0352,0.00152,1.36e-05,0.173,0.171,145.148,239.44
"Pop","Indie Poptimism",0.741,0.699,"A",-6.718,"Major",0.0746,0.305,0,0.3,0.728,147.127,161.89
"EDM","Electro House",0.637,0.717,"Asharp/Bflat",-8.537,"Minor",0.046,0.0061,0.677,0.0612,0.85,127.988,158.438
"Rap","Gangster Rap",0.896,0.562,"B",-12.899,"Minor",0.306,0.0206,0,0.103,0.683,90.353,286.511
"Pop","Indie Poptimism",0.629,0.486,"Fsharp/Gflat",-12.178,"Major",0.0426,0.0962,0.103,0.0842,0.274,150.005,260.199
"Pop","Indie Poptimism",0.577,0.879,"Dsharp/Eflat",-4.889,"Major",0.0463,0.561,0.869,0.0883,0.769,98.094,278.571
"EDM","Progessive Electro House",0.534,0.88,"Dsharp/Eflat",-3.545,"Major",0.119,0.0695,0,0.106,0.333,127.947,184.133
"Rock","Classic Rock",0.584,0.888,"E",-8.09,"Major",0.0609,0.0752,0.056,0.128,0.628,106.706,259.147
"EDM","Big Room",0.63,0.951,"A",-4.157,"Minor",0.112,0.0237,0.156,0.366,0.268,131.966,198.858
"Rap","Southern Hip-Hop",0.619,0.67,"B",-10.319,"Minor",0.0353,0.00165,0.0109,0.331,0.777,129.267,211.933
"Pop","Electropop",0.659,0.541,"F",-7.919,"Major",0.0272,0.0174,0,0.198,0.56,116.685,224.693
"EDM","Progessive Electro House",0.627,0.832,"Fsharp/Gflat",-5.525,"Minor",0.0478,0.00939,0.00305,0.115,0.216,128.025,298.125
"Latin","Tropical",0.766,0.693,"B",-5.361,"Major",0.0465,0.32,0,0.267,0.53,117.937,149.492
"Rap","Southern Hip-Hop",0.715,0.644,"G",-5.917,"Major",0.0377,0.0657,0,0.0869,0.641,136.017,216.053
"EDM","Progessive Electro House",0.907,0.707,"Fsharp/Gflat",-9.061,"Minor",0.36,0.0256,0.00753,0.0474,0.541,118.033,276.571
"Pop","Post-Teen Pop",0.866,0.399,"G",-10.938,"Major",0.0745,0.117,0,0.0689,0.713,129.047,223.256
"Rock","Classic Rock",0.39,0.642,"Gsharp/Aflat",-5.266,"Major",0.0326,0.00502,0.565,0.296,0.132,92.397,293.293
"EDM","Electro House",0.729,0.981,"F",-1.58,"Minor",0.0444,0.0143,0.582,0.078,0.208,127.985,213.75
"Pop","Indie Poptimism",0.617,0.567,"C",-4.188,"Major",0.0828,0.0584,0,0.0933,0.505,90.246,217.603
"Rap","Southern Hip-Hop",0.546,0.584,"Fsharp/Gflat",-5.825,"Major",0.0258,0.0425,0,0.148,0.54,82.029,190.591
"Latin","Tropical",0.739,0.509,"Asharp/Bflat",-8.703,"Minor",0.289,0.832,0.944,0.11,0.956,91.003,211.043
"Latin","Tropical",0.713,0.722,"F",-7.113,"Major",0.0611,0.175,1.14e-05,0.131,0.482,123.99,179.069
"Latin","Latin Hip-Hop",0.793,0.948,"B",-4.578,"Minor",0.0656,0.000397,0.852,0.0971,0.5,127.996,348.875
"Rap","Gangster Rap",0.654,0.637,"Asharp/Bflat",-6.915,"Minor",0.293,0.158,1.28e-05,0.338,0.364,81.947,309.8
"Rap","Southern Hip-Hop",0.87,0.608,"Asharp/Bflat",-8.91,"Minor",0.281,0.303,0,0.156,0.649,92.314,356.987
"Pop","Indie Poptimism",0.662,0.586,"C",-8.821,"Major",0.0307,0.097,0.00272,0.115,0.296,90,194.08
"Latin","Reggaeton",0.77,0.732,"E",-6.459,"Minor",0.0618,0.269,0.00681,0.101,0.736,87.992,189.507
"Rap","Hip-Hop",0.604,0.291,"C",-13.967,"Major",0.392,0.798,0.889,0.144,0.111,78.066,110.769
"Rock","Hard Rock",0.569,0.833,"A",-6.404,"Major",0.0498,0.00197,0.016,0.192,0.604,121.992,218.823
"Rap","Trap",0.736,0.369,"A",-9.682,"Minor",0.0688,0.334,0,0.126,0.235,140.005,222.997
"Latin","Tropical",0.564,0.764,"G",-6.763,"Minor",0.0319,0.0693,0.0157,0.133,0.103,160.058,192
"Pop","Indie Poptimism",0.752,0.543,"Csharp/Dflat",-9.483,"Major",0.0398,0.623,0.0706,0.107,0.282,126.001,233.28
"Latin","Reggaeton",0.802,0.814,"Asharp/Bflat",-4.087,"Major",0.0647,0.331,0,0.184,0.586,95.009,220.747
"Latin","Latin Pop",0.701,0.396,"E",-10.182,"Minor",0.119,0.112,0.0209,0.223,0.115,129.004,206.361
"Latin","Latin Pop",0.627,0.608,"C",-12.914,"Major",0.0364,0.00677,0,0.233,0.955,149.029,203.102
"Rap","Southern Hip-Hop",0.894,0.791,"D",-4.699,"Major",0.112,0.0183,0,0.0388,0.583,105.018,250.373
"Rock","Classic Rock",0.579,0.824,"Fsharp/Gflat",-8.71,"Minor",0.03,0.00206,0.00903,0.059,0.635,123.331,331.573
"EDM","Pop EDM",0.743,0.752,"E",-4.813,"Major",0.0414,0.0188,0,0.287,0.545,110.015,231.173
"Pop","Electropop",0.475,0.707,"A",-11.236,"Minor",0.0769,0.00914,9.61e-06,0.0511,0.445,128.03,306.507
"Rock","Hard Rock",0.694,0.739,"D",-4.082,"Major",0.0378,0.175,3.93e-06,0.141,0.408,111.943,296.312
"EDM","Electro House",0.599,0.993,"Csharp/Dflat",-1.026,"Major",0.107,0.000757,0.557,0.487,0.343,127.998,219.375
"Latin","Latin Pop",0.655,0.722,"C",-4.726,"Minor",0.048,0.556,0,0.133,0.298,90.099,208.208
"R&B","Urban Contemporary",0.747,0.67,"Gsharp/Aflat",-5.696,"Minor",0.135,0.00594,2.68e-05,0.1,0.377,146.858,183.001
"Latin","Reggaeton",0.805,0.715,"A",-3.886,"Minor",0.154,0.0549,0,0.108,0.808,95.989,200.634
"R&B","Hip-Pop",0.716,0.316,"Csharp/Dflat",-6.902,"Minor",0.0505,0.746,0,0.104,0.243,73.037,203.731
"Pop","Electropop",0.487,0.778,"G",-4.914,"Major",0.137,0.0763,0,0.0434,0.584,100.039,181.295
"EDM","Progessive Electro House",0.699,0.869,"A",-10.199,"Major",0.0456,0.0317,0.411,0.0368,0.963,115.273,416.8
"Rap","Gangster Rap",0.724,0.841,"Fsharp/Gflat",-5.713,"Major",0.309,0.0633,3.68e-05,0.487,0.476,84.991,264.547
"Rock","Album Rock",0.701,0.805,"E",-4.851,"Minor",0.0283,0.0428,2.97e-05,0.0794,0.616,125.845,298.733
"Rock","Hard Rock",0.532,0.878,"F",-4.431,"Minor",0.0326,0.00229,0.000282,0.0771,0.579,104.026,231.667
"R&B","Hip-Pop",0.724,0.714,"C",-3.776,"Major",0.116,0.0246,0.00308,0.441,0.65,119.162,181.506
"Rock","Hard Rock",0.526,0.789,"F",-7.342,"Minor",0.0333,0.0022,0.0175,0.085,0.209,74.995,230.142
"R&B","Urban Contemporary",0.394,0.256,"A",-16.528,"Major",0.056,0.885,0.000133,0.249,0.22,204.527,228.16
"Pop","Electropop",0.703,0.594,"F",-6.146,"Minor",0.0752,0.342,0,0.123,0.475,153.848,114.893
"Rap","Trap",0.659,0.56,"D",-6.821,"Major",0.0491,0.347,0,0.0975,0.298,163.057,242.08
"EDM","Progessive Electro House",0.65,0.943,"Csharp/Dflat",-3.705,"Major",0.0699,0.00383,0.591,0.0934,0.0695,128.954,358.063
"EDM","Pop EDM",0.734,0.766,"Csharp/Dflat",-4.485,"Major",0.0383,0.025,0.00138,0.108,0.6,127.986,215.227
"Rap","Hip-Hop",0.811,0.567,"Asharp/Bflat",-7.581,"Minor",0.263,0.0188,0,0.293,0.49,79.983,211.633
"Rap","Trap",0.832,0.551,"Asharp/Bflat",-5.514,"Minor",0.395,0.39,2.63e-06,0.0933,0.632,159.975,168.2
"Pop","Indie Poptimism",0.699,0.67,"Csharp/Dflat",-6.219,"Major",0.0347,0.0147,0.22,0.356,0.556,111.988,281.407
"Rap","Southern Hip-Hop",0.876,0.587,"G",-5.035,"Major",0.0953,0.036,0,0.145,0.128,129.993,236.627
"R&B","New Jack Swing",0.793,0.762,"G",-4.584,"Major",0.0599,0.0113,3.82e-06,0.032,0.794,97.739,332.427
"EDM","Progessive Electro House",0.525,0.86,"C",-3.429,"Major",0.0639,0.0356,0,0.14,0.346,127.021,233.353
"Rock","Album Rock",0.491,0.0765,"F",-14.57,"Major",0.0416,0.787,0.000306,0.114,0.305,113.728,189.587
"Pop","Indie Poptimism",0.509,0.856,"A",-5.091,"Minor",0.0553,0.00895,0.0108,0.424,0.427,91.02,257.32
"Pop","Post-Teen Pop",0.445,0.576,"G",-10.152,"Minor",0.349,0.528,0,0.561,0.239,143.694,205.296
"Rap","Trap",0.654,0.733,"A",-4.127,"Major",0.0705,0.59,3.48e-06,0.0751,0.45,140.005,281.653
"EDM","Pop EDM",0.753,0.86,"F",-4.473,"Major",0.0582,0.206,0,0.229,0.766,119.903,209.493
"EDM","Electro House",0.584,0.79,"B",-6.128,"Major",0.0589,0.0455,0,0.213,0.291,127.972,239.062
"Rock","Permanent Wave",0.56,0.825,"D",-6.711,"Minor",0.0347,0.000785,0.00246,0.0892,0.74,142.669,212.6
"EDM","Progessive Electro House",0.331,0.861,"Dsharp/Eflat",-3.063,"Minor",0.16,0.00675,0.00145,0.0876,0.126,68.729,195.652
"Rock","Permanent Wave",0.536,0.98,"B",-5.761,"Minor",0.0485,4.23e-05,0.304,0.294,0.483,145.008,233.177
"Pop","Electropop",0.666,0.547,"D",-12.841,"Major",0.0433,0.0287,0.142,0.0268,0.97,152.876,237.973
"Rock","Classic Rock",0.692,0.312,"G",-11.684,"Major",0.0375,0.833,0,0.0534,0.878,71.816,170.587
"Latin","Reggaeton",0.822,0.743,"Fsharp/Gflat",-3.04,"Minor",0.0567,0.285,2.31e-06,0.102,0.355,96.025,185.195
"Rock","Hard Rock",0.531,0.836,"B",-5.204,"Minor",0.101,0.00109,0,0.0447,0.637,169.171,208.693
"Rap","Gangster Rap",0.696,0.801,"F",-5.641,"Minor",0.0952,0.0469,0,0.502,0.536,93.003,211.909
"R&B","Hip-Pop",0.492,0.483,"B",-13.289,"Minor",0.0311,0.208,0.106,0.376,0.528,129.504,261.413
"Pop","Indie Poptimism",0.666,0.723,"Csharp/Dflat",-6.164,"Major",0.268,0.0109,0.00047,0.0507,0.739,192.024,210.893
"Rock","Album Rock",0.496,0.749,"C",-7.042,"Minor",0.0278,0.248,0,0.218,0.663,96.15,215.533
"Rock","Hard Rock",0.735,0.724,"G",-6.487,"Major",0.0365,0.392,3.7e-06,0.411,0.924,120.825,198.813
"R&B","Neo Soul",0.839,0.488,"A",-8.497,"Minor",0.0979,0.0186,3.94e-05,0.116,0.823,156.022,221.16
"Rap","Hip-Hop",0.499,0.223,"Fsharp/Gflat",-14.612,"Minor",0.202,0.813,0.952,0.143,0.47,68.725,160.58
"R&B","Urban Contemporary",0.909,0.414,"C",-7.337,"Major",0.0514,0.166,2.49e-05,0.109,0.761,139.963,172.445
"Rock","Permanent Wave",0.676,0.839,"B",-8.775,"Minor",0.0752,0.0364,0.0164,0.1,0.855,80.417,220.64
"Pop","Electropop",0.445,0.999,"C",-5.627,"Major",0.0629,0.000383,0.218,0.0534,0.195,139.996,267.747
"EDM","Progessive Electro House",0.661,0.721,"Asharp/Bflat",-5.696,"Minor",0.0428,0.0111,2.37e-06,0.125,0.371,130.003,318.907
"EDM","Progessive Electro House",0.684,0.707,"Dsharp/Eflat",-5.243,"Major",0.0372,0.122,0,0.0834,0.571,127.989,235.59
"Latin","Latin Pop",0.534,0.596,"Fsharp/Gflat",-7.652,"Minor",0.0379,0.841,0.359,0.137,0.293,176.033,171.818
"Rock","Classic Rock",0.602,0.574,"F",-8.169,"Major",0.0278,0.437,0.00415,0.0751,0.486,87.318,361.395
"Pop","Indie Poptimism",0.739,0.689,"E",-3.726,"Minor",0.0468,0.00563,5.39e-06,0.102,0.897,102.018,234.356
"EDM","Big Room",0.471,0.699,"F",-7.782,"Minor",0.245,0.363,0.000242,0.0708,0.329,170.114,238.778
"Rap","Gangster Rap",0.929,0.466,"C",-8.861,"Major",0.255,0.0337,1.51e-05,0.0565,0.632,94.992,311.667
"Pop","Post-Teen Pop",0.906,0.625,"Csharp/Dflat",-6.779,"Minor",0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177
"R&B","New Jack Swing",0.65,0.496,"F",-12.349,"Minor",0.0331,0.305,0,0.33,0.576,115.775,300.907
"R&B","Hip-Pop",0.505,0.822,"Csharp/Dflat",-5.528,"Minor",0.077,0.0459,0,0.066,0.233,119.37,227.453
"Pop","Electropop",0.617,0.389,"A",-16.031,"Minor",0.0422,0.947,0.881,0.113,0.519,136.796,215.693
"Rock","Classic Rock",0.456,0.863,"Dsharp/Eflat",-3.551,"Major",0.0894,0.133,0.0545,0.0553,0.532,135.966,301.227
"Pop","Dance Pop",0.612,0.974,"C",-3.527,"Minor",0.0407,0.0133,0.0107,0.618,0.817,139.934,222.747
"Pop","Post-Teen Pop",0.581,0.963,"B",-4.087,"Major",0.0981,0.0295,0,0.139,0.788,129.992,204.16
"Latin","Tropical",0.685,0.508,"C",-6.4,"Major",0.0987,0.193,0,0.139,0.315,99.063,217.287
"Rock","Classic Rock",0.66,0.816,"D",-6.61,"Major",0.0299,0.168,0.0181,0.0608,0.678,111.346,263.04
"R&B","Hip-Pop",0.593,0.726,"D",-7.215,"Major",0.0289,0.432,0.0261,0.349,0.727,146.146,241.787
"Pop","Indie Poptimism",0.69,0.574,"Gsharp/Aflat",-8.109,"Major",0.231,0.837,9.48e-05,0.121,0.522,62.619,80.407
"Pop","Indie Poptimism",0.418,0.383,"E",-11.782,"Major",0.0257,0.0718,0.0177,0.0896,0.352,87.773,257.48
"Latin","Latin Hip-Hop",0.667,0.809,"E",-5.992,"Minor",0.0275,0.00679,0.0223,0.303,0.58,125.938,344.747
"Latin","Reggaeton",0.756,0.851,"D",-3.33,"Major",0.0674,0.0336,0,0.126,0.934,75.014,200.693
"R&B","Neo Soul",0.785,0.341,"C",-10.32,"Major",0.0366,0.353,5.41e-06,0.118,0.69,111.874,160.933
"EDM","Progessive Electro House",0.747,0.973,"E",-6.415,"Minor",0.037,0.000362,0.565,0.308,0.983,128.127,412.973
"Pop","Indie Poptimism",0.511,0.617,"Asharp/Bflat",-5.883,"Major",0.0313,0.00223,0,0.201,0.404,90.951,227.8
"Rock","Album Rock",0.339,0.286,"A",-12.334,"Major",0.0344,0.752,2.71e-05,0.085,0.192,93.013,249.213
"Rock","Album Rock",0.588,0.656,"Dsharp/Eflat",-6.373,"Major",0.0224,0.378,0.00227,0.042,0.746,79.701,212.933
"Pop","Dance Pop",0.737,0.764,"C",-5.511,"Major",0.0947,0.111,0,0.0423,0.924,92.044,166.213
"Rap","Gangster Rap",0.641,0.63,"Gsharp/Aflat",-6.393,"Major",0.0521,0.0372,0,0.4,0.415,79.955,241.933
"Rock","Permanent Wave",0.611,0.791,"A",-7.7,"Minor",0.0286,0.326,0.862,0.217,0.856,140.12,208.267
"R&B","New Jack Swing",0.555,0.543,"Dsharp/Eflat",-8.874,"Minor",0.0272,0.428,0,0.105,0.359,164.021,269.027
"Rap","Southern Hip-Hop",0.839,0.611,"Asharp/Bflat",-6.983,"Minor",0.0708,0.000201,0.000381,0.0997,0.728,114.996,267.133
"EDM","Electro House",0.822,0.891,"Csharp/Dflat",-5.104,"Minor",0.0641,0.213,0.464,0.0851,0.72,104.01,203.077
"EDM","Electro House",0.564,0.729,"Dsharp/Eflat",-4.897,"Major",0.0423,0.0283,2.17e-05,0.134,0.175,127.995,183.76
"Rock","Classic Rock",0.754,0.759,"A",-5.218,"Major",0.302,0.153,0.000114,0.101,0.435,126.367,214.667
"Latin","Latin Hip-Hop",0.755,0.688,"F",-9.098,"Minor",0.267,0.0207,5.47e-05,0.578,0.719,159.966,196.909
"Rap","Hip-Hop",0.621,0.157,"B",-15.226,"Major",0.1,0.525,0.82,0.11,0.124,74.992,164.8
"Rock","Permanent Wave",0.56,0.965,"B",-2.341,"Major",0.0409,0.121,6.23e-06,0.169,0.964,162.825,149.787
"Latin","Latin Hip-Hop",0.82,0.821,"Csharp/Dflat",-6.696,"Major",0.117,0.0711,0,0.11,0.962,101.979,321.76
"Pop","Electropop",0.497,0.926,"C",-6.058,"Minor",0.039,0.000866,0.00514,0.63,0.157,140.065,361.68
"Latin","Latin Pop",0.519,0.419,"A",-6.276,"Major",0.033,0.457,0,0.161,0.266,140.033,247.187
"EDM","Progessive Electro House",0.704,0.808,"Asharp/Bflat",-5.086,"Major",0.0354,0.0224,0.272,0.0451,0.845,129.977,285.253
"Pop","Dance Pop",0.749,0.668,"Asharp/Bflat",-5.964,"Minor",0.0608,0.0373,0.000272,0.045,0.366,108,192.387
"EDM","Electro House",0.775,0.608,"Fsharp/Gflat",-8.763,"Major",0.0619,0.0066,0.491,0.14,0.695,120.033,184
"EDM","Electro House",0.774,0.573,"Csharp/Dflat",-9.315,"Major",0.0647,0.0158,0.0628,0.132,0.475,101.976,214.118
"R&B","New Jack Swing",0.654,0.873,"Csharp/Dflat",-10.818,"Major",0.0637,0.000977,0.0105,0.152,0.317,118.239,285.307
"Pop","Indie Poptimism",0.484,0.601,"C",-8.972,"Major",0.086,0.873,0.903,0.159,0.0503,94.964,245.684
"EDM","Electro House",0.619,0.881,"F",-4.087,"Minor",0.0335,0.00826,0.0941,0.0995,0.534,128.036,174.375
"Rap","Hip-Hop",0.611,0.714,"A",-4.696,"Minor",0.856,0.184,0,0.145,0.628,196.043,175.828
"Latin","Latin Pop",0.624,0.596,"Gsharp/Aflat",-4.331,"Minor",0.0352,0.356,0,0.189,0.505,104.938,185.484
"Pop","Indie Poptimism",0.592,0.693,"G",-4.934,"Minor",0.0395,0.397,2.87e-05,0.242,0.255,120.076,210.84
"Rock","Hard Rock",0.475,0.915,"A",-3.565,"Major",0.0608,0.0152,0.00162,0.349,0.59,137.239,290.16
"R&B","Neo Soul",0.488,0.645,"B",-7.226,"Major",0.421,0.0838,0.000355,0.154,0.595,148.733,217.773
"R&B","New Jack Swing",0.808,0.745,"E",-11.242,"Minor",0.101,0.00674,0.017,0.0684,0.655,96.744,298.907
"EDM","Big Room",0.577,0.546,"B",-10.666,"Minor",0.146,0.434,0,0.107,0.375,95.087,152.289
"Pop","Indie Poptimism",0.345,0.0581,"Dsharp/Eflat",-17.217,"Major",0.0374,0.976,0.000366,0.103,0.304,174.117,189.507
"Latin","Tropical",0.703,0.8,"Csharp/Dflat",-6.786,"Major",0.0653,0.00361,0.795,0.08,0.519,104.986,206.707
"Pop","Post-Teen Pop",0.697,0.775,"Gsharp/Aflat",-6.664,"Major",0.0829,0.0318,0,0.232,0.827,113.886,193.792
"Rock","Hard Rock",0.583,0.831,"C",-5.077,"Major",0.0451,0.175,0.000296,0.536,0.812,147.958,238.227
"R&B","New Jack Swing",0.761,0.782,"Asharp/Bflat",-6.58,"Minor",0.0601,0.139,0,0.0648,0.766,101.886,174.667
"R&B","New Jack Swing",0.733,0.566,"Gsharp/Aflat",-12.06,"Minor",0.039,0.0966,0,0.074,0.775,141.94,275.827
"Rock","Classic Rock",0.5,0.824,"E",-5.846,"Minor",0.0388,0.00016,0.00161,0.0916,0.539,120.125,218.92
"EDM","Electro House",0.888,0.753,"B",-6.968,"Minor",0.161,5.49e-05,0.806,0.0465,0.544,125.001,231.515
"R&B","Hip-Pop",0.801,0.543,"F",-9.236,"Major",0.091,0.564,0,0.116,0.534,133.982,293.04
"Latin","Tropical",0.592,0.487,"A",-9.052,"Major",0.251,0.485,0,0.0768,0.638,170.285,205.569
"EDM","Big Room",0.878,0.743,"Asharp/Bflat",-5.764,"Major",0.304,0.1,0.612,0.58,0.117,128.02,240
"EDM","Big Room",0.488,0.771,"Asharp/Bflat",-8.374,"Minor",0.053,0.0131,0.0112,0.187,0.0435,127.991,200.661
"Latin","Latin Hip-Hop",0.62,0.872,"F",-5.061,"Major",0.14,0.0564,0,0.276,0.792,128.016,238.413
"Latin","Tropical",0.69,0.902,"C",-5.666,"Minor",0.0514,0.0019,0.254,0.122,0.125,114.986,319.677
"Pop","Dance Pop",0.62,0.906,"B",-3.638,"Minor",0.0627,0.102,0.0206,0.183,0.398,123.047,221.773
"Pop","Dance Pop",0.69,0.622,"F",-5.025,"Minor",0.0622,0.253,0,0.116,0.544,102.04,210.091
"R&B","Hip-Pop",0.745,0.579,"Csharp/Dflat",-5.771,"Major",0.138,0.0354,0.0118,0.246,0.645,97.002,293.947
"R&B","Neo Soul",0.676,0.784,"G",-6.681,"Minor",0.055,0.327,0.00122,0.349,0.838,110.665,229.48
"R&B","Hip-Pop",0.627,0.14,"Asharp/Bflat",-13.435,"Major",0.0322,0.861,2.35e-06,0.113,0.27,161.168,190.253
"Rap","Trap",0.874,0.492,"A",-7.399,"Minor",0.0604,0.299,0,0.0983,0.587,127.067,225.484
"Rap","Hip-Hop",0.76,0.164,"A",-10.921,"Minor",0.451,0.178,0.0135,0.124,0.623,76.638,100.63
"EDM","Big Room",0.554,0.884,"E",-3.548,"Minor",0.108,0.04,0.000225,0.132,0.229,128.036,168.25
"EDM","Pop EDM",0.737,0.819,"B",-5.056,"Minor",0.0446,0.0726,0,0.36,0.904,139.988,157.929
"R&B","Urban Contemporary",0.661,0.796,"G",-4.776,"Major",0.0833,0.0347,0,0.396,0.657,87.982,210.867
"Rap","Gangster Rap",0.69,0.629,"Asharp/Bflat",-7.349,"Minor",0.318,0.522,0,0.526,0.212,89.962,209.189
"R&B","New Jack Swing",0.54,0.489,"Asharp/Bflat",-10.151,"Major",0.0269,0.416,0.000915,0.142,0.336,130.984,305.067
"EDM","Electro House",0.574,0.519,"G",-14.652,"Major",0.0768,0.718,0.471,0.166,0.26,120.031,160
"Pop","Dance Pop",0.615,0.726,"C",-7.128,"Minor",0.0321,0.456,3.11e-05,0.104,0.53,123.998,212.056
"EDM","Big Room",0.511,0.933,"B",-2.478,"Minor",0.046,0.0652,2.05e-05,0.399,0.349,149.908,179.2
"EDM","Progessive Electro House",0.489,0.538,"Asharp/Bflat",-9.619,"Minor",0.0329,0.0427,0.00153,0.15,0.0867,79.975,189.102
"Latin","Latin Pop",0.574,0.479,"D",-6.684,"Major",0.0297,0.592,0,0.156,0.303,129.993,264.44
"EDM","Electro House",0.706,0.842,"D",-5.479,"Major",0.0501,0.126,0.00694,0.248,0.927,128.001,199.521
"R&B","Neo Soul",0.603,0.606,"A",-6.634,"Major",0.114,0.799,0,0.391,0.463,80.176,161.613
"Rap","Hip-Hop",0.741,0.658,"G",-7.758,"Major",0.0853,0.643,3.43e-06,0.307,0.746,142.057,246.013
"EDM","Pop EDM",0.66,0.828,"Gsharp/Aflat",-3.139,"Major",0.039,0.0184,0,0.117,0.23,119.999,180.013
"Rock","Album Rock",0.578,0.667,"F",-6.586,"Major",0.0345,0.414,0,0.0652,0.675,76.518,279.24
"Latin","Reggaeton",0.725,0.79,"C",-2.331,"Major",0.197,0.0711,1.14e-06,0.0602,0.763,175.988,287.773
"Latin","Latin Hip-Hop",0.513,0.796,"Csharp/Dflat",-4.075,"Major",0.0629,0.00147,0.000209,0.0938,0.345,171.017,201.573
"R&B","Hip-Pop",0.745,0.715,"Csharp/Dflat",-3.368,"Minor",0.245,0.128,0,0.182,0.342,94.513,136.032
"Latin","Reggaeton",0.705,0.8,"F",-8.332,"Major",0.123,0.0474,1.5e-06,0.448,0.48,156.109,192.307
"Latin","Latin Pop",0.775,0.866,"D",-3.372,"Major",0.0425,0.0877,1.99e-06,0.118,0.877,119.975,230.085
"Rap","Hip-Hop",0.468,0.519,"C",-6.48,"Major",0.0843,0.81,0.928,0.279,0.187,87.692,182.77
